EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
282,707.65,707.65,706.68,707.005,3570
283,707.575,707.71,707.41,707.52,1700
284,707.71,707.71,707.68,707.68,500
285,708.1956,708.1956,707.61,707.71,1400
286,708.14,708.46,708.14,708.25,3007
287,708.1,708.2925,708.09,708.09,1125
288,708.014,708.3704,707.92,707.92,1123
289,707.93,708.11,707.93,708.11,1078
290,707.52,708.12,707.47,707.925,6718
291,707.265,707.48,707,707.2,3496
292,707.2084,707.33,707.09,707.26,1400
293,707.39,707.46,707.2049,707.2049,700
294,707.56,707.9966,707.56,707.81,2000
295,707.45,707.76,707.45,707.76,1190
296,707.68,707.84,707.55,707.72,8354
297,708.15,708.2,707.575,707.575,3875
298,707.73,708.1025,707.57,708.06,3126
299,707.385,707.71,707.23,707.65,3022
300,707.26,707.41,707.105,707.41,2223
301,707.36,707.44,707.36,707.4,1040
302,706.8325,707.27,706.6,707.27,2336
303,706.8584,706.9616,706.6,706.88,1104
304,706.8,707.04,706.49,706.49,1000
305,706.62,707.0799,706.62,707.0799,1100
306,707.39,707.58,706.825,706.97,3850
307,707,707.43,707,707.414,2358
308,707.45,707.66,707.175,707.35,1900
309,707.16,707.56,707,707.4,1950
310,707,707.0965,707,707.01,885
311,706.17,707.01,706.17,707,5000
312,706.82,706.82,706.405,706.5,2158
313,706.53,706.77,706.53,706.77,836
314,706.41,706.548,706.41,706.54,527
315,706.43,706.7,706.43,706.7,300
316,706.27,707.1289,706,706.431,8888
317,706.709,706.709,706.25,706.59,1028
318,706.76,706.76,706.76,706.76,100
319,706.2622,706.31,706.26,706.31,800
320,706.315,706.315,706.315,706.315,500
321,706.05,706.3,706.05,706.3,2329
322,706.6899,706.6899,706.22,706.22,900
323,706.83,706.83,706.43,706.44,1150
324,706.87,707.1,706.83,706.95,4150
325,706.97,707.074,706.9,706.97,800
326,706.6328,707.03,706.49,707.03,2639
327,706.41,706.6,706.41,706.561,1050
328,706.4498,706.47,706.1,706.36,1119
329,705.82,706.325,705.69,706.2,4395
330,705.64,705.93,705.505,705.9164,2211
331,705.565,705.675,705.4637,705.505,2180
332,705.51,705.625,705.37,705.46,1863
333,705.06,705.5,705.05,705.31,4335
334,705.08,705.11,704.89,705,1175
335,705,705.11,704.94,705.11,900
336,704.92,705.03,704.45,704.69,3914
337,705.04,705.0799,704.5219,704.5219,1655
338,705.05,705.05,704.64,704.6529,1421
339,704.811,705.3,704.81,705,6222
340,704.93,705.369,704.93,705.369,400
341,704.92,704.92,704.56,704.56,4620
342,705.0157,705.3,705,705,3702
343,704.88,705.21,704.88,705.21,1775
344,704.88,705.13,704.88,705.13,700
345,704.87,704.92,704.52,704.86,4767
346,704.9,705.1399,704.8,704.85,1520
347,704.96,705.2,704.96,705.095,2271
348,704.94,704.9943,704.92,704.9943,1794
349,704.98,705.12,704.86,704.87,2800
350,705.0424,705.24,704.85,704.92,2857
351,705.08,705.08,704.77,704.93,1100
352,704.72,705.09,704.7,705.09,2100
353,704.7,704.7,704.7,704.7,700
354,705.056,705.14,704.7,705,3600
355,705.06,705.06,704.89,704.94,1700
356,704.93,705.243,704.89,705,1700
357,704.8935,704.9,704.8935,704.9,400
358,705.08,705.48,705,705.085,5450
359,705.31,705.42,705.2,705.3,1200
360,705,705.57,705,705.29,5596
361,705.39,705.39,704.8,704.8,800
362,705.22,705.22,705.05,705.22,1000
363,705.37,705.47,705.05,705.05,1510
364,705.1101,705.5289,705.1101,705.5,600
365,705.325,705.53,705.32,705.509,1240
366,705.3,705.52,705.13,705.52,1000
367,705.29,705.43,705.16,705.25,1300
368,705.25,705.43,705.22,705.42,3598
369,705.06,705.36,705.06,705.36,4202
370,704.76,705.19,704.75,705.05,5941
371,704.84,705.025,704.64,704.9979,1200
372,704.82,705.06,704.815,704.885,5204
373,705.38,705.49,704.93,704.93,5499
374,704.95,705.5,704.95,705.26,4200
375,704.97,705.05,704.61,704.75,4361
376,705.35,705.36,704.89,705.09,8973
377,705.75,705.75,705.19,705.2,6000
378,705.335,705.95,705.32,705.75,1822
379,705.64,705.7,705.2,705.32,2893
380,705.52,705.82,705.47,705.59,3620
381,706.48,706.48,705.57,705.81,4498
382,706,706.46,705.86,706.45,4850
383,706.12,706.35,705.88,706.13,5322
384,705.94,706.29,705.66,706.12,5097
385,705.55,706.05,705.38,705.96,8784
386,705.33,705.6499,705.16,705.42,5671
387,705.11,705.415,705,705.35,17231
388,705.22,705.6,705.03,705.105,8979
389,705.48,705.59,705,705.23,7812
390,706.24,707,705.395,705.51,193501
a1456237800,703.105,703.73,701.45,701.45,21488
1,704.22,704.71,702.3458,703.75,13669
2,705.354,706.06,704.1352,704.28,10154
3,703.52,705.99,703.52,705.8,6329
4,704,704.14,703.43,703.72,6081
5,704.985,705.4,703.75,704.32,8488
6,705.7856,705.7856,705.09,705.42,3200
7,707.426,708.4,705.38,705.38,9357
8,706.072,707.67,705.732,707.6,10565
9,706.16,706.525,705.27,705.96,20990
10,705.24,706.05,704.21,706.05,6192
11,704.89,706.4544,703.81,705.19,6080
12,704.59,706.43,704.3,706,3428
13,705.44,706.31,704.655,704.72,7221
14,705.7299,706.145,705.37,705.48,4540
15,705.63,706.39,705.211,705.74,2427
16,706,706.65,705.33,705.37,13051
17,705.62,706.17,705.23,706.035,7390
18,704.81,705.53,704.81,705.22,4300
19,706.58,707,704.25,704.75,8875
20,705.76,707,705.76,707,5846
21,706.3275,706.8,705.54,705.76,9335
22,705.52,705.975,705.52,705.8858,1300
23,706.25,706.25,705.5,705.9,2600
24,705.52,706.69,705.51,706.69,3309
25,706.05,706.05,705.4,705.4,1400
26,705.11,706.05,705.11,705.97,4600
27,704.725,705.8099,704.5,705.8099,6102
28,704.212,704.84,704.1,704.52,3461
29,704.6425,704.97,704.23,704.6157,2250
30,704.01,704.75,704.01,704.5925,4271
31,703.96,704,703.505,704,3350
32,703.67,703.8,703.29,703.8,4360
33,702.75,703.4425,702.75,703.415,4210
34,702.36,702.62,702.32,702.62,3300
35,702.97,703.03,702.35,702.63,4620
36,703.53,703.53,702.44,703.26,2925
37,703.34,703.63,702.89,703.53,5153
38,702.75,703.82,702.75,703.39,5400
39,703.25,703.51,703.2,703.51,400
40,702.725,703.0752,702.35,703.0752,5314
41,702.35,703.37,702.35,702.78,4354
42,702.095,702.35,701.57,702.35,6107
43,702.53,702.86,702.07,702.4362,7390
44,701.665,702.5337,701.66,702.3,2625
45,701.55,701.6699,701.19,701.5561,2619
46,700.0594,701.129,700.0594,701.129,10643
47,700.15,700.94,700.1,700.33,9440
48,700.855,701.07,700.11,700.59,5600
49,701.43,701.43,700.81,700.81,200
50,700.52,700.945,700.52,700.77,1892
51,701.365,701.365,700.3518,700.5,2390
52,700.5,701.06,700.5,701.06,1300
53,700.5,700.96,700.35,700.73,3451
54,700.68,700.9,700.35,700.3601,6400
55,701.308,701.5,700.685,700.685,2921
56,700.62,701.15,700.45,701.15,8992
57,700.99,700.99,700.44,700.62,5996
58,700.915,701.3078,700.892,700.892,1300
59,700.65,701.1027,700.53,700.96,3550
60,701.03,701.34,701,701.05,2500
61,701.09,701.31,700.665,700.905,2900
62,700.5,701.2799,700.5,701.08,4387
63,700.79,700.79,700.48,700.56,1084
64,701.2,701.2,700.31,700.52,5840
65,701.44,701.754,700.97,701.754,3150
66,701.25,701.56,700.95,701.42,3642
67,700.74,701.34,700.69,701,4753
68,700.38,700.74,700.15,700.7,2452
69,700.53,700.61,700.26,700.26,1100
70,700.63,700.87,700.63,700.63,1245
71,700.16,700.41,700.1,700.41,4240
72,700.28,700.72,700.13,700.28,5434
73,699.82,700.58,699.75,700.58,5845
74,699.84,700.49,699.52,699.72,5849
75,699.92,700.04,699.55,699.93,1900
76,699.5,699.56,699.07,699.55,1730
77,699.01,699.55,699.01,699.35,1660
78,699,699.22,699,699.2,4328
79,698.73,699.11,698.61,699,23745
80,698.8,698.9799,698.47,698.74,1850
81,698.17,698.92,698.17,698.497,1537
82,698.01,698.98,698.01,698.39,6122
83,698.06,698.43,698.06,698.08,600
84,697.7,698.2683,697.7,698.0907,2302
85,697.56,697.97,697.27,697.75,3327
86,697.36,697.81,697.11,697.3,4195
87,696.67,697.07,696.67,697.07,2400
88,696.32,696.63,696.0104,696.63,6394
89,697.7,697.84,696.25,696.57,14624
90,697.99,697.99,697.415,697.61,1100
91,698.08,698.12,697.39,697.64,2028
92,698.75,698.805,697.75,698.09,1681
93,698.54,699.18,698.54,698.8,4100
94,698.75,699.08,698.34,698.34,900
95,699.07,699.5,699.07,699.34,1600
96,697.98,699.13,697.93,699.02,3300
97,698.52,698.8434,697.7501,697.7501,888
98,699.0401,699.44,698.5,698.55,1400
99,698.832,699.05,698.2,699.05,3000
100,698.03,698.273,697.76,698.18,2259
101,698,698.3,698,698,1390
102,698,698.34,698,698.34,200
103,697.94,698.44,697.93,698.386,6088
104,698.37,698.37,697.77,698.34,4900
105,698.19,698.44,698,698.44,1499
106,698.35,698.65,698.35,698.62,1900
107,698.415,698.52,698.3,698.49,1720
108,698.31,698.54,698.31,698.38,2600
109,698.07,698.69,697.9,698.505,8422
110,697.81,698.115,697.81,698.08,1900
111,697.7183,697.75,697.7183,697.75,1010
112,697.56,697.72,697.55,697.6,1050
113,698,698,697.5,697.81,6505
114,697.71,697.71,697.71,697.71,310
115,697.2,697.66,697.2,697.5,4496
116,697.12,697.44,697.12,697.3675,5200
117,697.21,697.35,697.01,697.31,2200
118,696.93,697.08,696.8,697.08,8962
119,696.85,697.188,696.85,697,6200
120,697.78,697.78,696.59,696.81,5102
121,697.6,697.985,697.6,697.985,1600
122,698.43,698.5,697.95,697.9999,4550
123,698.51,698.51,698.36,698.36,700
124,698.45,698.52,698.1425,698.35,1700
125,698.99,698.99,698.61,698.61,1700
126,699.2007,699.42,699,699,6064
127,699.37,699.55,699.37,699.5,500
128,699.915,700.09,699.67,699.7899,4125
129,700.01,700.11,699.82,700,2076
130,700.05,700.06,699.84,700,2600
131,699.475,700.05,699.475,700.05,2800
132,699.35,699.48,699.21,699.4,1400
133,699.9157,700.052,699.4555,699.56,2696
134,699.48,699.77,699.3601,699.77,1800
135,699.76,699.8584,699.4,699.4815,2958
136,700.11,700.61,699.8745,699.95,3458
137,699.5101,700.134,699.5101,699.96,766
138,699.7105,699.765,699.53,699.706,959
139,699.16,699.55,699.16,699.53,2629
140,699,699.54,698.95,699.16,5582
141,698.97,699.235,698.93,699.1,2129
142,698.76,698.76,698.76,698.76,100
143,697.51,698.71,697.51,698.6,7987
144,697.7099,697.74,697.52,697.7172,1465
145,698.68,698.7,697.635,697.68,6257
146,698.1799,698.39,697.98,698.39,3452
147,698.1,698.23,697.97,698.17,1300
148,698.524,698.524,698.25,698.26,713
149,698.71,698.71,698.5375,698.63,800
150,699.23,699.51,698.64,698.66,2476
151,699.0701,699.0701,699.0701,699.0701,100
152,698.61,699.09,698.61,699.08,2890
153,698.8,699.1788,698.8,699.07,600
154,698.59,699.305,698.59,699.305,550
155,698.9659,698.9659,698.677,698.74,330
156,698.77,698.77,698.77,698.77,100
158,698.98,699.14,698.98,699.13,900
159,699.13,699.37,699.13,699.19,800
160,698.66,698.95,698.66,698.95,1340
161,698,698.31,698,698.31,800
162,697.7441,698.2845,697.7441,698.2845,717
163,697.69,697.81,697.69,697.81,682
164,697.5899,697.5899,697.19,697.19,200
165,697.3275,697.59,697.3275,697.48,600
166,697.33,697.33,697.26,697.33,400
167,697.68,697.75,697.406,697.406,1600
168,697.32,697.84,697.32,697.71,1200
169,697.397,697.5,697.1,697.25,2403
170,697.1,697.22,696.96,697.074,2386
171,696.62,696.98,696.62,696.94,2832
172,696.22,696.775,696.22,696.775,2166
173,696.16,696.545,696.1,696.1842,1926
174,696.78,696.84,696.44,696.45,1200
175,696.5579,696.76,696.45,696.55,1367
176,697.06,697.06,696.56,696.56,1725
177,697.435,697.76,697.06,697.76,2850
178,697.55,697.65,697.25,697.39,900
179,697.81,697.81,697.81,697.81,100
180,697.7,697.8599,697.54,697.6,2100
181,698.32,698.32,697.705,697.705,5401
182,697.4301,697.8966,697.4301,697.78,1215
183,697.57,697.91,697.43,697.43,300
184,697.0661,697.29,696.9,697.29,1550
185,697.048,697.26,696.8501,696.8501,1400
186,697.38,697.4256,697.345,697.345,300
187,697.25,697.4,697.25,697.4,900
188,697.49,697.49,697.3129,697.3129,800
189,697.79,698.1,697.55,697.55,900
191,697.6,697.6,697.6,697.6,200
192,697.5324,697.65,697.3275,697.41,1700
193,697.76,697.79,697.31,697.6085,2100
194,698.04,698.04,697.67,697.67,500
195,698.045,698.05,698.045,698.05,210
196,698.2899,698.2899,698.02,698.155,600
197,698.28,698.4437,698.155,698.34,2699
198,698.04,698.345,698.04,698.345,1700
199,698.095,698.12,697.8,698.065,2000
200,698.285,698.498,698.07,698.16,900
201,697.97,698.5,697.97,698.4978,4120
202,697.705,697.85,697.705,697.7701,1516
203,697.845,698.1,697.845,697.88,1300
204,698.125,698.3699,697.885,697.885,1510
205,697.6,698.1531,697.6,698,600
206,697.69,697.9304,697.5,697.9304,3787
207,697.15,697.7,697.14,697.7,1960
209,697.32,697.8699,697.32,697.54,600
210,698,698,697.54,697.64,900
211,697.8,698.104,697.79,698.104,600
212,697.715,698,697.715,697.74,1550
213,698.2799,698.2799,698.0959,698.0959,800
214,698.1699,698.1699,698.1699,698.1699,100
215,697.98,698.19,697.98,698.05,3490
216,697.95,697.98,697.95,697.98,200
217,697.725,698,697.52,697.595,1500
218,698.03,698.28,697.55,697.55,720
219,697.9,698.19,697.84,697.905,1100
220,697.85,698.12,697.85,697.93,2583
221,698.0099,698.08,697.585,697.7,1700
222,697.69,697.69,697.59,697.59,200
223,697.57,698.04,697.57,697.956,2600
224,697.33,697.62,697.33,697.62,800
225,697.505,697.598,697.505,697.598,200
226,696.6,697.25,696.58,697.16,2000
227,696.555,696.61,696.555,696.61,200
228,696.695,697.08,696.695,696.89,2817
229,697.18,697.402,696.715,697.402,400
230,697.1601,697.1601,696.992,697.1256,530
231,696.9,697.11,696.9,697.0061,2367
232,696.36,696.72,696.34,696.72,1956
233,696.025,696.34,696,696.34,2441
234,696,696.32,695.9,696.02,4336
235,696,696.27,695.88,696,4200
236,695.6,696.0874,695.595,695.9,2848
237,695.75,695.82,695.5,695.58,1000
238,695.87,696.032,695.52,695.82,5716
239,695.5,695.96,695.35,695.88,2700
240,695.7,695.96,695.525,695.525,1150
241,696.2728,696.2728,695.81,695.81,1700
242,695.85,696.2,695.78,696.18,1000
243,695.339,695.9699,695.29,695.85,1593
244,695.29,695.578,695.29,695.578,300
245,695.03,695.58,695.02,695.29,1301
246,695.12,695.12,695,695.01,5043
247,695.49,695.49,695.105,695.2403,2050
248,695.8,696,695.58,695.58,1200
249,695.99,695.99,695.662,695.91,2620
250,695.87,695.93,695.87,695.9,1400
251,695.6301,695.7984,695.6301,695.7984,400
252,695.132,695.69,695,695.69,2796
253,695.93,695.93,695,695,2800
254,695.6088,695.636,695.4175,695.636,800
255,695.448,695.59,695.35,695.44,500
256,695,695.312,695,695.12,3825
257,695.45,695.67,695.3,695.3,1500
258,695.44,695.6,695.44,695.6,300
259,695.43,695.88,695.43,695.6,1501
260,695.35,695.42,695.35,695.42,300
261,695.515,695.68,695.5075,695.68,400
262,695.52,695.68,695.494,695.58,400
263,696,696,695.66,695.66,1981
264,696.0556,696.28,695.95,696.28,1800
265,695.96,696.245,695.96,696.245,800
266,695.6,695.92,695.6,695.92,1414
267,695.62,695.82,695.39,695.39,2300
268,695.75,695.91,695.75,695.91,400
269,695.61,695.92,695.61,695.76,800
270,696.0045,696.0045,695.52,695.53,1518
271,696.37,696.62,695.75,695.9005,6289
272,696.2316,696.51,696.0904,696.27,3450
273,696.17,696.55,696.17,696.55,1200
274,696.26,696.42,696.23,696.27,1100
275,696.18,696.4,696.0001,696.16,4280
276,696.63,696.82,696.21,696.21,1885
277,696.26,696.72,696,696.6,9155
278,696.25,696.38,696.01,696.38,1600
279,695.8,696.34,695.8,696.33,2100
280,695.3,695.79,695.25,695.79,3465
281,695.16,695.3132,695.16,695.16,3550
282,695.02,695.1217,694.92,695.01,4185
283,695.4,695.4,694.787,695.01,2442
284,696.158,696.31,695.38,695.38,4047
285,696.32,696.4,696.01,696.01,1700
286,696.9,696.9,696.11,696.31,5150
287,696.9,697.35,696.74,696.98,5199
288,696.59,696.99,696.53,696.91,2050
289,696.76,697.27,696.58,696.62,4200
290,697.41,697.41,696.81,696.81,1700
291,696.97,697.4,696.94,697.35,3200
292,696.68,697.162,696.6,697.14,3256
293,696.74,696.8,696.5,696.51,1200
294,696.53,697.02,696.53,696.8599,4018
295,696.6,697.0799,696.38,696.38,2645
296,696.585,697,696.41,696.64,3960
297,697.03,697.1,696.77,696.77,4543
298,697.34,697.35,697.1,697.2,4432
299,697.14,697.5,697.14,697.32,4717
300,697.57,697.57,697.1,697.2,1500
301,697.27,697.6,697.27,697.58,1300
302,697.1001,697.49,697.1001,697.48,1646
303,697.1101,697.36,697.1001,697.15,1600
304,697.5738,697.5738,697.27,697.28,730
305,697.7494,697.87,697.43,697.62,6637
306,697.63,698,697.63,697.69,3300
307,697.29,697.73,697.29,697.64,500
308,697.53,697.53,696.92,697.24,2497
309,697.44,697.44,696.95,697.0261,1100
310,697.5152,697.7852,697.41,697.41,2883
311,696.95,697.41,696.95,697.4,1300
312,696.96,697.02,696.96,697.02,600
313,696.96,697.18,696.89,697.18,900
314,696.82,697.02,696.65,696.83,3151
315,696.63,697.07,696.5901,696.82,1815
316,696.58,696.69,696.35,696.64,1000
317,696.5725,696.75,696.4,696.75,1400
318,697.2,697.2,696.67,696.69,1000
319,697.0601,697.3,697.0601,697.1773,477
320,697.27,697.46,697.22,697.2765,750
321,697.56,697.56,697.41,697.46,400
322,697.38,697.73,697.38,697.58,3700
323,696.77,697.4,696.77,697.4,500
324,696.6,696.9114,696.49,696.9114,2590
325,695.75,696.46,695.75,696.3773,3700
326,696.48,696.48,695.71,695.71,2575
327,696.59,696.61,696.28,696.3,1500
328,696.1401,696.57,696.1401,696.57,600
329,696.4,696.43,696.12,696.43,956
330,695.985,696.28,695.95,696.28,3962
331,696.42,696.42,696.12,696.12,1300
332,695.94,696.09,695.61,696.09,1900
333,695.778,695.94,695.56,695.82,1800
334,695.22,695.58,695.03,695.5,2430
335,694.87,695.078,694.8081,695.078,5047
336,694.87,695.215,694.58,694.9,4427
337,695.335,695.335,695,695,1700
338,695.97,696.02,695.49,695.62,2500
339,696.46,696.5,696.1487,696.1487,1800
340,696.4,696.5938,696.18,696.5055,2430
341,696.45,696.45,696.21,696.2279,1700
342,696.94,697.09,696.36,696.47,3954
343,696.1857,697.06,696.1857,697,1600
344,696.01,696.72,696.01,696.38,2392
345,695.9099,695.985,695.52,695.9,1200
346,695.52,695.614,695.5,695.56,1100
347,695.42,696,695.42,695.83,3213
348,696.51,696.51,695.4301,695.49,5800
349,696.05,696.23,696.01,696.01,700
350,696.23,696.264,696.05,696.0501,2400
351,696.24,696.34,696.128,696.185,1000
352,696.23,696.35,695.66,696.11,4423
353,696.05,696.4626,695.82,696.4626,1300
354,696.21,696.28,696.01,696.26,874
355,696.49,696.695,696.14,696.144,2607
356,696.72,696.87,696.34,696.34,1900
357,697.32,697.58,696.98,696.98,5850
358,697.195,697.44,697.07,697.11,2800
359,696.7758,697.195,696.7758,697.195,2538
360,697.07,697.245,696.86,696.91,2520
361,697.17,697.35,696.76,697.1,5100
362,697.46,697.77,697.25,697.27,1789
363,697.93,697.95,697.6,697.76,5212
364,697.64,697.93,697.64,697.81,2173
365,697.98,697.98,697.605,697.61,2919
366,697.77,698.25,697.77,697.96,5181
367,697.95,698.04,697.78,697.96,2343
368,698.1,698.18,697.72,697.96,2900
369,698.475,698.475,697.935,698.19,2450
370,698.41,698.5,698.3178,698.49,1689
371,698.5,699,698.31,698.5,4764
372,698.625,698.83,698.4,698.8,4656
373,698.275,698.5317,698.12,698.17,6350
374,697.67,698.11,697.36,698.11,5375
375,697.57,697.86,697.5,697.66,2807
376,697.31,697.91,697.31,697.57,9700
377,697.2,697.53,697,697.49,5800
378,697.245,697.5,697.2,697.38,4400
379,696.85,697.25,696.84,697.15,11392
380,697.03,697.34,696.72,696.94,9643
381,696.91,697.19,696.7,697.06,6423
382,696.11,696.87,696,696.87,9718
383,695.92,696.22,695.602,696.13,9110
384,695.55,696.06,695.55,696,2077
385,695.38,695.71,695.38,695.65,10088
386,695.32,695.548,695.28,695.548,7101
387,695.02,695.55,695,695.36,21009
388,694.445,695.05,694.23,695.01,22390
389,694.06,694.53,693.58,694.47,29009
390,695.85,696.38,694.08,694.08,129457
a1456324200,689,689,688.34,688.92,22365
1,687.63,688.88,687.1,688.88,8625
2,687.55,688.13,687.32,687.51,7800
3,685.62,688.26,685.61,687.73,10546
4,686.705,687.44,685.7438,685.7438,7547
5,687.23,688.21,686.23,686.6,8747
6,688.75,689.39,686.79,687.32,6026
7,688.837,688.99,687.68,688.77,5720
8,687.9,688.68,687.9,688.28,4000
9,688.38,689.01,687.4,688,5812
10,689.55,689.55,687.55,689.3,4586
11,689.26,689.26,688.25,688.81,2443
12,687.94,689.54,687.58,689,4600
13,687.77,688.485,687.16,687.85,9766
14,688.75,689.64,688.406,688.625,3535
15,687.62,689.01,687.59,688.744,4202
16,685.725,687.84,685.49,687.84,7097
17,685.1,685.705,684.46,685.56,10867
18,686.274,686.3775,684.64,684.64,6065
19,684.7411,685.965,684.7411,685.84,4854
20,685.9599,685.975,685.04,685.04,7009
21,684.33,685.28,684.33,685.18,5256
22,684.37,684.965,684.31,684.38,10731
23,684.37,684.9,684.09,684.8445,10243
24,683.87,684.55,683.1,684.55,14045
25,684.46,684.49,684.09,684.16,800
27,686.49,686.5,685.6,685.6,2426
28,685.88,686.57,685.8506,686.56,5098
29,685.45,685.93,685.45,685.8,400
30,686.45,686.85,685.45,685.45,1874
31,686.01,686.4,684.66,686.35,4978
32,685.64,685.68,685,685.68,3190
33,685.76,686.1,685.12,686,6879
34,686.28,686.54,685.79,685.91,7753
35,686.8,686.89,686.36,686.57,2324
36,686.75,686.8,685.8901,686.53,4899
37,685.85,686.86,685.85,686.844,5080
38,685.76,686.01,685.42,686.01,2150
39,686.019,686.23,684.84,685.52,4215
40,686.1539,686.31,685.53,686.3,3042
41,685.46,686.15,685.46,686.05,2400
42,685.2075,685.9499,684.98,685.5,4337
43,685.0673,685.3766,685.016,685.32,1130
44,684.54,685.35,684.42,685.2,1800
45,685.1785,685.62,684.875,684.9,1900
46,684.6989,684.8,684.42,684.8,985
47,684.76,685.27,684.485,684.485,4845
48,684.21,684.59,684.21,684.59,987
49,684.29,684.63,683.78,684.2948,4637
50,683.78,684.345,683.3362,684.19,4261
51,682.9871,683.76,682.67,683.76,5866
52,683.77,683.99,683.12,683.13,6063
53,684.0399,684.04,683.77,683.89,2428
54,683.6,684.04,683.53,684.02,2012
55,683.26,683.725,683,683.61,4303
56,683.3,683.33,683.12,683.165,700
57,683.11,684,682.82,683.6,5675
58,682.765,683.9989,682.65,683.45,4162
59,682.38,682.88,682.1,682.8224,5306
60,682.505,682.74,682,682.37,5350
61,682.83,683,682.3424,682.51,4757
